id,modelId,modelVersionId,modelTaskId,type,createdAt,labelId,data,note,probability,StudyInstanceUID,SeriesInstanceUID,SOPInstanceUID
O_BQYN49,429,700,1578,ANNOTATION,2023-07-11T03:50:24.684Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.78}]",1.2.826.0.1.3680043.8.498.21495001693409064205412794001629505690,1.2.826.0.1.3680043.8.498.47374257571594960808424035134958729953,1.2.826.0.1.3680043.8.498.11219488644210342797914507985485394541
O_2Ajy0A,429,700,1578,ANNOTATION,2023-07-11T03:50:26.622Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.9}]",1.2.826.0.1.3680043.8.498.64438901681718824925788642946701394576,1.2.826.0.1.3680043.8.498.78538650255143158801739316663819413119,1.2.826.0.1.3680043.8.498.85582796057019100390341685817782526963
O_OexMZo,429,700,1578,ANNOTATION,2023-07-11T03:50:26.736Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.71}]",1.2.826.0.1.3680043.8.498.13039470261400961104147929484988520591,1.2.826.0.1.3680043.8.498.63683813649930480278892938851760526663,1.2.826.0.1.3680043.8.498.10959358461422904741459020461375032133
O_R0kRqG,429,700,1578,ANNOTATION,2023-07-11T03:50:26.968Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.61}]",1.2.826.0.1.3680043.8.498.82527158329317089935007970575651962608,1.2.826.0.1.3680043.8.498.12509779367923155765084568606440314254,1.2.826.0.1.3680043.8.498.99626331486914882051802371043583833752
O_mWYqAp,429,700,1578,ANNOTATION,2023-07-11T03:50:30.103Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.66}]",1.2.826.0.1.3680043.8.498.61838912959082263172796421923119472106,1.2.826.0.1.3680043.8.498.10128210968275734369987505382597468853,1.2.826.0.1.3680043.8.498.79205011293253900069519144368413881644
O_9KloRv,429,700,1578,ANNOTATION,2023-07-11T03:50:30.665Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.92}]",1.2.826.0.1.3680043.8.498.96281865412075932396061880505395017718,1.2.826.0.1.3680043.8.498.10540073484930952404977752205885220427,1.2.826.0.1.3680043.8.498.21633940505526316112862346106981024348
O_oz4j22,429,700,1578,ANNOTATION,2023-07-11T03:50:30.960Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.75}]",1.2.826.0.1.3680043.8.498.98212822798125680048622085616960659959,1.2.826.0.1.3680043.8.498.55142881408136475493128670717606734580,1.2.826.0.1.3680043.8.498.76004376626978926514429598082978358076
O_x5K0gx,429,700,1578,ANNOTATION,2023-07-11T03:50:31.660Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.75}]",1.2.826.0.1.3680043.8.498.76398851938186990240620963811816731560,1.2.826.0.1.3680043.8.498.15996431573962318111444479989605802536,1.2.826.0.1.3680043.8.498.40451897736524397610548983092451288304
O_QLVOAP,429,700,1578,ANNOTATION,2023-07-11T03:50:31.961Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.8}]",1.2.826.0.1.3680043.8.498.58414743948045512253449947943468217864,1.2.826.0.1.3680043.8.498.12385847209565036849934745188621793984,1.2.826.0.1.3680043.8.498.41245081399719758999016464684826446688
O_3aed0M,429,700,1578,ANNOTATION,2023-07-11T03:50:32.624Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.57}]",1.2.826.0.1.3680043.8.498.37536588108705725278026082246973434215,1.2.826.0.1.3680043.8.498.48892987116229805068126961019553669672,1.2.826.0.1.3680043.8.498.20048005644250881983514282536237454978
O_Dx4BRP,429,700,1578,ANNOTATION,2023-07-11T03:50:34.021Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.98}]",1.2.826.0.1.3680043.8.498.11466826311405407599042986990555663841,1.2.826.0.1.3680043.8.498.56668310640048319320782272945621080909,1.2.826.0.1.3680043.8.498.12952241071585691601742144302163780861
O_LP0qJ9,429,700,1578,ANNOTATION,2023-07-11T03:50:34.089Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.86}]",1.2.826.0.1.3680043.8.498.72477346664103988952297714674976907721,1.2.826.0.1.3680043.8.498.41991428390395320119377612123993805350,1.2.826.0.1.3680043.8.498.74270894955297413385507309549958917947
O_WoN0aj,429,700,1578,ANNOTATION,2023-07-11T03:50:35.258Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.67}]",1.2.826.0.1.3680043.8.498.49699599368662701404070192419329588796,1.2.826.0.1.3680043.8.498.68311998925861607297386492992244210133,1.2.826.0.1.3680043.8.498.54750342028461582881495496066371288768
O_PZQerj,429,700,1578,ANNOTATION,2023-07-11T03:50:35.752Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.96}]",1.2.826.0.1.3680043.8.498.21933607101010484289164043535197499080,1.2.826.0.1.3680043.8.498.76322909900461275917337106807566891729,1.2.826.0.1.3680043.8.498.69693357206989120148499670185577204555
O_N61jgA,429,700,1578,ANNOTATION,2023-07-11T03:50:36.431Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.62}]",1.2.826.0.1.3680043.8.498.10826209306891019999366639120834738528,1.2.826.0.1.3680043.8.498.12258871400920984715299047161287283907,1.2.826.0.1.3680043.8.498.98991873087799058917861462754299681233
O_JRyrBD,429,700,1578,ANNOTATION,2023-07-11T03:50:37.177Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.92}]",1.2.826.0.1.3680043.8.498.80734474048172757066550543929657780131,1.2.826.0.1.3680043.8.498.30912396127217731614395829236067542953,1.2.826.0.1.3680043.8.498.11535399338853408681767540085268278939
O_4XR6Ko,429,700,1578,ANNOTATION,2023-07-11T03:50:37.892Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.98}]",1.2.826.0.1.3680043.8.498.10575245879470240585959060474650030134,1.2.826.0.1.3680043.8.498.81872960536112599704778699367394716608,1.2.826.0.1.3680043.8.498.73733950635882857621666736567016284434
O_gr3Jzx,429,700,1578,ANNOTATION,2023-07-11T03:50:38.174Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.75}]",1.2.826.0.1.3680043.8.498.92664625170753963832633157158760864535,1.2.826.0.1.3680043.8.498.38197710743329762349344793027163502751,1.2.826.0.1.3680043.8.498.15024389784276916993660087757015437788
O_06rOGZ,429,700,1578,ANNOTATION,2023-07-11T03:50:39.910Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.8}]",1.2.826.0.1.3680043.8.498.84272262026562622429562743980609807050,1.2.826.0.1.3680043.8.498.88460909565919616780663393555456810978,1.2.826.0.1.3680043.8.498.48982657394886666841724241613829730638
O_9Klorv,429,700,1578,ANNOTATION,2023-07-11T03:50:39.964Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.58}]",1.2.826.0.1.3680043.8.498.91420758722516150852749707038090952815,1.2.826.0.1.3680043.8.498.92682633326346671077598934914971015317,1.2.826.0.1.3680043.8.498.89160113835855509763301602995830787079
O_pqZMx9,429,700,1578,ANNOTATION,2023-07-11T03:50:40.978Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.88}]",1.2.826.0.1.3680043.8.498.20234260713437603423686603287374314697,1.2.826.0.1.3680043.8.498.71244272923378186824911655237437779916,1.2.826.0.1.3680043.8.498.52928029066121580296400690987533426832
O_VP5mZB,429,700,1578,ANNOTATION,2023-07-11T03:50:41.553Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.56}]",1.2.826.0.1.3680043.8.498.37628259052289388477886928197340955273,1.2.826.0.1.3680043.8.498.18199461211762163900489509134569095797,1.2.826.0.1.3680043.8.498.58944470121913551256894104590414590336
O_kkWrly,429,700,1578,ANNOTATION,2023-07-11T03:50:42.503Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.92}]",1.2.826.0.1.3680043.8.498.11377901171667994181540272842934910841,1.2.826.0.1.3680043.8.498.69505855785455936398876599618366863231,1.2.826.0.1.3680043.8.498.13350719986569427295395419878917676018
O_Dx4BbP,429,700,1578,ANNOTATION,2023-07-11T03:50:42.789Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.76}]",1.2.826.0.1.3680043.8.498.22804931201867906789661489364107747494,1.2.826.0.1.3680043.8.498.79676675372060534517395999460228217882,1.2.826.0.1.3680043.8.498.14947350914488442045305959466073712290
O_bq9GLl,429,700,1578,ANNOTATION,2023-07-11T03:50:43.109Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.75}]",1.2.826.0.1.3680043.8.498.51871677086689053142347704072763574088,1.2.826.0.1.3680043.8.498.10616576677101243936750182846487414048,1.2.826.0.1.3680043.8.498.11347333303320039575392866788823443860
O_Gg24K4,429,700,1578,ANNOTATION,2023-07-11T03:50:46.170Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.81}]",1.2.826.0.1.3680043.8.498.92473047144861041720811074140307212030,1.2.826.0.1.3680043.8.498.58460619480506642515963855423505898028,1.2.826.0.1.3680043.8.498.85360411502652410269910722919117101456
O_zpxK54,429,700,1578,ANNOTATION,2023-07-11T03:50:47.013Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.59}]",1.2.826.0.1.3680043.8.498.65029976677142143185821954264137856086,1.2.826.0.1.3680043.8.498.96654912500432546356749584216422645925,1.2.826.0.1.3680043.8.498.70904123798629402295691117739195553037
O_JRyrOD,429,700,1578,ANNOTATION,2023-07-11T03:50:47.448Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.92}]",1.2.826.0.1.3680043.8.498.88124933811116924798081821208188555928,1.2.826.0.1.3680043.8.498.45184835662503585297306044796299589922,1.2.826.0.1.3680043.8.498.17849515166515891645027848744736666967
O_Z5go2p,429,700,1578,ANNOTATION,2023-07-11T03:50:47.833Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.8}]",1.2.826.0.1.3680043.8.498.11122517862788546160690030674175404138,1.2.826.0.1.3680043.8.498.96615225402270578493953450579491352633,1.2.826.0.1.3680043.8.498.65372882881329301890271311444096443759
O_JRyrvK,429,700,1578,ANNOTATION,2023-07-11T03:50:49.765Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.91}]",1.2.826.0.1.3680043.8.498.90134626474495246649975563415297528783,1.2.826.0.1.3680043.8.498.93540997955367266904656532769739470730,1.2.826.0.1.3680043.8.498.94170910438930128368075245308255652563
O_M1K2v5,429,700,1578,ANNOTATION,2023-07-11T03:50:51.482Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.64}]",1.2.826.0.1.3680043.8.498.44567919791527408900686719868854586101,1.2.826.0.1.3680043.8.498.36349118244105639420427250625915879454,1.2.826.0.1.3680043.8.498.13496770457260990939284951771338959394
O_R0kRvX,429,700,1578,ANNOTATION,2023-07-11T03:50:51.796Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.95}]",1.2.826.0.1.3680043.8.498.33819112155073882132624126381333871848,1.2.826.0.1.3680043.8.498.92838144515747932067985105820727407433,1.2.826.0.1.3680043.8.498.88896530479304540399847283432973568838
O_mWYq14,429,700,1578,ANNOTATION,2023-07-11T03:50:52.270Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.77}]",1.2.826.0.1.3680043.8.498.83515739337570173544257408491133817109,1.2.826.0.1.3680043.8.498.87868378591086471693851042356785341763,1.2.826.0.1.3680043.8.498.98986323131993046071609850848403878399
O_Ky6AvP,429,700,1578,ANNOTATION,2023-07-11T03:50:53.179Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.64}]",1.2.826.0.1.3680043.8.498.53489722611868359782354708004618383884,1.2.826.0.1.3680043.8.498.27743422681334180102583370715500278756,1.2.826.0.1.3680043.8.498.61928917694611858175122190894649280783
O_1VqRbK,429,700,1578,ANNOTATION,2023-07-11T03:50:53.592Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.65}]",1.2.826.0.1.3680043.8.498.99036230817858775683685041686086720500,1.2.826.0.1.3680043.8.498.19593526948568706685540351861244864712,1.2.826.0.1.3680043.8.498.62902295218366668912395236722659319847
O_bq9God,429,700,1578,ANNOTATION,2023-07-11T03:50:57.398Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.82}]",1.2.826.0.1.3680043.8.498.64585897260296189010765941256739193413,1.2.826.0.1.3680043.8.498.88718234680264210259894236879753308919,1.2.826.0.1.3680043.8.498.10070269742168758241801845165953815674
O_WoN0vq,429,700,1578,ANNOTATION,2023-07-11T03:50:58.226Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.7}]",1.2.826.0.1.3680043.8.498.47419944291733898803112290059346146941,1.2.826.0.1.3680043.8.498.12202267062978993131629475074383564144,1.2.826.0.1.3680043.8.498.12818249624998899955473582681692524685
O_Gg24pg,429,700,1578,ANNOTATION,2023-07-11T03:50:58.724Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.73}]",1.2.826.0.1.3680043.8.498.57086103406649327707178651390254712281,1.2.826.0.1.3680043.8.498.46294089916069867295898590977127212231,1.2.826.0.1.3680043.8.498.47475541829895259471117910907794584180
O_YgJKV6,429,700,1578,ANNOTATION,2023-07-11T03:50:58.999Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.8}]",1.2.826.0.1.3680043.8.498.24709856309548532341797295910287178694,1.2.826.0.1.3680043.8.498.67520378142934761704277981517380357787,1.2.826.0.1.3680043.8.498.89480942586976319699661654736296645398
O_BQYNXv,429,700,1578,ANNOTATION,2023-07-11T03:50:59.171Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.82}]",1.2.826.0.1.3680043.8.498.86193224249063208438676769521332602812,1.2.826.0.1.3680043.8.498.25280562571346734239577547772894090269,1.2.826.0.1.3680043.8.498.46130936100891810145275615331837276508
O_JRyrLK,429,700,1578,ANNOTATION,2023-07-11T03:50:59.472Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.77}]",1.2.826.0.1.3680043.8.498.80469475585312005710657610304077963797,1.2.826.0.1.3680043.8.498.10615961832718011061705105826439668195,1.2.826.0.1.3680043.8.498.12889904272143248523983468539951478694
O_rb2Oxa,429,700,1578,ANNOTATION,2023-07-11T03:51:00.712Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.79}]",1.2.826.0.1.3680043.8.498.60827366210750766376353744762432451419,1.2.826.0.1.3680043.8.498.11582571004222588475575539034890475560,1.2.826.0.1.3680043.8.498.13545321235339891660296432841543873098
O_dylYBA,429,700,1578,ANNOTATION,2023-07-11T03:51:04.226Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.6}]",1.2.826.0.1.3680043.8.498.36665242239788790984104079829948960618,1.2.826.0.1.3680043.8.498.26149925127939832167504229256092219169,1.2.826.0.1.3680043.8.498.35734861912542486671602176036258770669
O_06rOdD,429,700,1578,ANNOTATION,2023-07-11T03:51:04.934Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.89}]",1.2.826.0.1.3680043.8.498.11806489444420003874058403366169664140,1.2.826.0.1.3680043.8.498.79755922437964431438141441713407529082,1.2.826.0.1.3680043.8.498.32808232559450166526021085487342456051
O_1VqRaK,429,700,1578,ANNOTATION,2023-07-11T03:51:06.037Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.74}]",1.2.826.0.1.3680043.8.498.10231788363075215209573077486715620934,1.2.826.0.1.3680043.8.498.12591783910951938849621432603400539828,1.2.826.0.1.3680043.8.498.44917724472756684994091996694771499350
O_QLVOKM,429,700,1578,ANNOTATION,2023-07-11T03:51:06.440Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.97}]",1.2.826.0.1.3680043.8.498.22594459448909518903954962248625788252,1.2.826.0.1.3680043.8.498.12204698729263532843819523498821389572,1.2.826.0.1.3680043.8.498.64284892482471279607107095945120362671
O_w20mxM,429,700,1578,ANNOTATION,2023-07-11T03:51:08.216Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.57}]",1.2.826.0.1.3680043.8.498.42767093335239583767387936488475709029,1.2.826.0.1.3680043.8.498.87504694049543764749430151625910224217,1.2.826.0.1.3680043.8.498.28347869823592904183249955686840748093
O_5vdmLj,429,700,1578,ANNOTATION,2023-07-11T03:51:10.207Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.98}]",1.2.826.0.1.3680043.8.498.25733206192594951740399914699216703636,1.2.826.0.1.3680043.8.498.82159597154985068776257465198977632348,1.2.826.0.1.3680043.8.498.11962480117845755041528750997347642657
O_Gg24Mg,429,700,1578,ANNOTATION,2023-07-11T03:51:10.331Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.53}]",1.2.826.0.1.3680043.8.498.13964752312950546082620084771629916937,1.2.826.0.1.3680043.8.498.61864040133019696891465951458474365082,1.2.826.0.1.3680043.8.498.68520671446942938430696274739325671282
O_YgJKX6,429,700,1578,ANNOTATION,2023-07-11T03:51:10.834Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.82}]",1.2.826.0.1.3680043.8.498.57974735648932093547408127342661507122,1.2.826.0.1.3680043.8.498.10999060236998409582496590531754369764,1.2.826.0.1.3680043.8.498.10051832974360844638669313639698482964
O_4XR6Ld,429,700,1578,ANNOTATION,2023-07-11T03:51:11.998Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.63}]",1.2.826.0.1.3680043.8.498.36364526223016859030138542023611577524,1.2.826.0.1.3680043.8.498.10486260984656353824207556000499938836,1.2.826.0.1.3680043.8.498.53856560624932963259614934386003537725
O_Z5goXR,429,700,1578,ANNOTATION,2023-07-11T03:51:12.288Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.83}]",1.2.826.0.1.3680043.8.498.83181626478476881686304932750812324813,1.2.826.0.1.3680043.8.498.37913041576528726951419190917189649161,1.2.826.0.1.3680043.8.498.26101777559855747100100031641352029553
O_5vdmLZ,429,700,1578,ANNOTATION,2023-07-11T03:51:13.442Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.71}]",1.2.826.0.1.3680043.8.498.40812490522081707998881260370159981183,1.2.826.0.1.3680043.8.498.29650476373316995513149510684736638579,1.2.826.0.1.3680043.8.498.62826586796092833541696280869314039781
O_zpxKqP,429,700,1578,ANNOTATION,2023-07-11T03:51:13.973Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.82}]",1.2.826.0.1.3680043.8.498.10882647032550251690326953359100061148,1.2.826.0.1.3680043.8.498.50883803793752097944117118570841957011,1.2.826.0.1.3680043.8.498.68336398333646947467933912479257918441
O_JRyrXX,429,700,1578,ANNOTATION,2023-07-11T03:51:14.240Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.58}]",1.2.826.0.1.3680043.8.498.38474736219069514805615128562916121593,1.2.826.0.1.3680043.8.498.82913572755503385008112800368852994175,1.2.826.0.1.3680043.8.498.39343093885911387100969417936205443417
O_Z5goXP,429,700,1578,ANNOTATION,2023-07-11T03:51:16.188Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.95}]",1.2.826.0.1.3680043.8.498.30615832303593130015237692688269635763,1.2.826.0.1.3680043.8.498.11364876136987989507418016961760171394,1.2.826.0.1.3680043.8.498.10010680648787541351134705176104693425
O_M1K2Xl,429,700,1578,ANNOTATION,2023-07-11T03:51:18.176Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.79}]",1.2.826.0.1.3680043.8.498.12604023034578195342134570713052677208,1.2.826.0.1.3680043.8.498.97681164923184912166355702920659435970,1.2.826.0.1.3680043.8.498.19779488327673320100902344316405038239
O_eJvBZm,429,700,1578,ANNOTATION,2023-07-11T03:51:18.479Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.77}]",1.2.826.0.1.3680043.8.498.11423141117432870824811243135662281387,1.2.826.0.1.3680043.8.498.10408111397633342986014245553602394753,1.2.826.0.1.3680043.8.498.27660764957135213457423702611428995764
O_yD19AV,429,700,1578,ANNOTATION,2023-07-11T03:51:19.481Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.94}]",1.2.826.0.1.3680043.8.498.10956252774069915781228465999867128476,1.2.826.0.1.3680043.8.498.52504422611774580214426952126387953130,1.2.826.0.1.3680043.8.498.12990789053486266275887538956526099182
O_9KloGM,429,700,1578,ANNOTATION,2023-07-11T03:51:20.036Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.81}]",1.2.826.0.1.3680043.8.498.76881725127747717867532723695271496674,1.2.826.0.1.3680043.8.498.12627465569600227018827259403803556033,1.2.826.0.1.3680043.8.498.10304847782103164843690191998321888690
O_oz4jGk,429,700,1578,ANNOTATION,2023-07-11T03:51:20.535Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.65}]",1.2.826.0.1.3680043.8.498.65860626545167414888251201352089712582,1.2.826.0.1.3680043.8.498.26731043375041154008181891229929479174,1.2.826.0.1.3680043.8.498.11400052030510323135480349821205648363
O_vR6PgG,429,700,1578,ANNOTATION,2023-07-11T03:51:21.138Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.68}]",1.2.826.0.1.3680043.8.498.12583101734333914228146311296168623855,1.2.826.0.1.3680043.8.498.23074061126269236453154495432627117470,1.2.826.0.1.3680043.8.498.10612012088342143477133478342649487093
O_pqZMmp,429,700,1578,ANNOTATION,2023-07-11T03:51:21.500Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.92}]",1.2.826.0.1.3680043.8.498.62544119104382031936219032290917607460,1.2.826.0.1.3680043.8.498.58107252919750216382796163838480343024,1.2.826.0.1.3680043.8.498.74970078169846298088080726553714778493
O_VP5mYP,429,700,1578,ANNOTATION,2023-07-11T03:51:21.575Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.71}]",1.2.826.0.1.3680043.8.498.80570409652268951112443856685536730291,1.2.826.0.1.3680043.8.498.35778617136839165100067489737829375577,1.2.826.0.1.3680043.8.498.75103965643296672064086880316477708653
O_LP0qby,429,700,1578,ANNOTATION,2023-07-11T03:51:23.400Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.66}]",1.2.826.0.1.3680043.8.498.12943309118660547261119491908747804754,1.2.826.0.1.3680043.8.498.75183934385940274367372331210518788639,1.2.826.0.1.3680043.8.498.16990016992406841011685518626226097929
O_w20mQ5,429,700,1578,ANNOTATION,2023-07-11T03:51:23.475Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.63}]",1.2.826.0.1.3680043.8.498.48776954853832456562097909242280561120,1.2.826.0.1.3680043.8.498.58797845143958555658777570254974828717,1.2.826.0.1.3680043.8.498.17151266455818083669516569203656695715
O_zpxKGP,429,700,1578,ANNOTATION,2023-07-11T03:51:29.051Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.54}]",1.2.826.0.1.3680043.8.498.84241997381710605180682662696177916200,1.2.826.0.1.3680043.8.498.94329923950981423313733434376996317600,1.2.826.0.1.3680043.8.498.94736253344415745287093640336938375721
O_JRyrbX,429,700,1578,ANNOTATION,2023-07-11T03:51:29.392Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.63}]",1.2.826.0.1.3680043.8.498.90425403139445845355729883702502413470,1.2.826.0.1.3680043.8.498.75529504985207563059791934870052919951,1.2.826.0.1.3680043.8.498.12109853897724351098146442379046552249
O_4XR644,429,700,1578,ANNOTATION,2023-07-11T03:51:29.546Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.91}]",1.2.826.0.1.3680043.8.498.13392971827859031081176361606639440771,1.2.826.0.1.3680043.8.498.40019097887549553653761197032067815962,1.2.826.0.1.3680043.8.498.63041219975163578786730369750805494544
O_qpAemB,429,700,1578,ANNOTATION,2023-07-11T03:51:30.642Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.82}]",1.2.826.0.1.3680043.8.498.10086847084244190438089163203969420879,1.2.826.0.1.3680043.8.498.89988902198133149388613196366560592898,1.2.826.0.1.3680043.8.498.12412757844278555294662571793296682417
O_2Ajyz6,429,700,1578,ANNOTATION,2023-07-11T03:51:30.927Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.92}]",1.2.826.0.1.3680043.8.498.29355364325162137632750147679600377156,1.2.826.0.1.3680043.8.498.43449457983264140701337963401468331130,1.2.826.0.1.3680043.8.498.11421959813264174816298187385707471582
O_06rOYz,429,700,1578,ANNOTATION,2023-07-11T03:51:32.619Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.71}]",1.2.826.0.1.3680043.8.498.80468173182808437420409682077776751125,1.2.826.0.1.3680043.8.498.11319840580263437506595630921815073252,1.2.826.0.1.3680043.8.498.22340226867364932394746366232323630664
O_Ky6AD3,429,700,1578,ANNOTATION,2023-07-11T03:51:32.917Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.6}]",1.2.826.0.1.3680043.8.498.63154373352307012510194378223491783004,1.2.826.0.1.3680043.8.498.32417881982835737253788424347883927668,1.2.826.0.1.3680043.8.498.79034651125982380442576613933810920321
O_l6GAm3,429,700,1578,ANNOTATION,2023-07-11T03:51:33.242Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.98}]",1.2.826.0.1.3680043.8.498.11712456901206806149182226671484988426,1.2.826.0.1.3680043.8.498.88643280896015831677801650893506724179,1.2.826.0.1.3680043.8.498.79416126594976344533001035995563171951
O_Dx4By0,429,700,1578,ANNOTATION,2023-07-11T03:51:37.425Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.95}]",1.2.826.0.1.3680043.8.498.11155680385758519528091857082408653575,1.2.826.0.1.3680043.8.498.11657376051459629589297186671487646781,1.2.826.0.1.3680043.8.498.65048315496042973865347563232972438031
O_X4B9ye,429,700,1578,ANNOTATION,2023-07-11T03:51:37.804Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.51}]",1.2.826.0.1.3680043.8.498.68151053234678213349546199848446400037,1.2.826.0.1.3680043.8.498.18842998526852250685200290344898756952,1.2.826.0.1.3680043.8.498.10340833315018245021503430099042264270
O_JRyrzX,429,700,1578,ANNOTATION,2023-07-11T03:51:39.128Z,L_dDLgQd,,,"[{'labelId': 'L_dDLgQd', 'probability': 0.57}]",1.2.826.0.1.3680043.8.498.12000401919384521685109674578261632339,1.2.826.0.1.3680043.8.498.33571214388865312004956442769221376157,1.2.826.0.1.3680043.8.498.10146990053475941439202426955594321298
O_gr3Jjj,429,700,1578,ANNOTATION,2023-07-11T03:51:39.834Z,L_lbae3B,,,"[{'labelId': 'L_lbae3B', 'probability': 0.58}]",1.2.826.0.1.3680043.8.498.11800342099750605074837956789356118054,1.2.826.0.1.3680043.8.498.38157117140921492696916318742612899844,1.2.826.0.1.3680043.8.498.11668414353790273446712950687385141653
